index,artists,name,danceability
33632,['Chester Bennington'],System,0.527
12861,['Cold'],Remedy,0.44
18669,['Quinn XCII'],Stacy,0.7440000000000001
33035,['Ruth B.'],Dandelions,0.609
24430,['Night Lovell'],Dark Light,0.625
23478,"['Kanye West', 'Adam Levine']",Heard 'Em Say,0.727
2238,['The Microphones'],Headless Horseman,0.596
33901,['Kings of Leon'],Taper Jean Girl,0.61
32472,['Jana Kramer'],Why Ya Wanna,0.299
1739,['Seth Ennis'],Woke Up in Nashville,0.588
9444,['Gerardo Ortiz'],A La Moda,0.598
6291,['Little Big Town'],Next To You,0.53
32070,['David Cook'],The Time of My Life,0.414
19036,['Course Of Nature'],Wall of Shame,0.479
40733,['Red'],Not Alone,0.353
14529,['KB'],Hold Me Back,0.674
29551,['The Postal Service'],We Will Become Silhouettes - Remastered,0.611
19835,['Jowell & Randy'],Loco,0.76
37168,['Jason Aldean'],Rearview Town,0.526
20283,['Halsey'],Empty Gold,0.447
9981,"['The Chainsmokers', 'ROZES']",Roses (feat. ROZES),0.718
27270,['Los Yaguarú'],Vida No Te Vayas,0.8170000000000001
29808,['Hillsong UNITED'],From The Inside Out - Live,0.443
24565,['Billie Eilish'],ocean eyes,0.475
37726,['Good Charlotte'],The Young & the Hopeless,0.486
86,['La Gusana Ciega'],Tornasol (Vuelves a Ser),0.469
18302,"['Moe Shop', 'Jamie Paige', 'Shiki-TMNS']",Love Taste,0.6729999999999999
11716,['Of Monsters and Men'],Your Bones,0.393
33206,['Luke Bryan'],What She Wants Tonight,0.484
25163,['P!nk'],Don't Let Me Get Me - Radio Edit,0.621
36895,['Vince Staples'],Blue Suede,0.415
38007,['Chris Brown'],Ya Man Ain't Me,0.8059999999999999
33449,['Corey Smith'],Drinkin' Again,0.615
25687,['Red Hot Chili Peppers'],Wet Sand,0.313
24870,['Miranda Lambert'],Bluebird,0.6609999999999999
23837,"['Rehab', 'Hank Williams, Jr.']",Bartender (Sittin' At A Bar),0.593
28738,['Bryce Vine'],Glamorama,0.6829999999999999
39469,"['Kygo', 'Sandro Cavazza']",Beautiful,0.614
25567,"['The Notorious B.I.G.', 'Avery Storm', 'Diddy', 'Jagged Edge', 'Nelly']","Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",0.833
26204,"['Lykke Li', 'The Magician']",I Follow Rivers - The Magician Remix,0.7859999999999999
6415,['Billy Joel'],You May Be Right,0.563
13505,['Four Year Strong'],Love Song,0.474
19441,"['Sergio Vega ""El Shaka""']",Necesito Dueña - Ranchera Version,0.623
18783,['Mindless Self Indulgence'],I'm Your Problem Now,0.71
16251,"['Tory Lanez', 'RL Grime']",In For It,0.383
27810,['Metalocalypse: Dethklok'],Murmaider,0.407
14810,['Los Socios Del Ritmo'],A Punto de Caramelo,0.713
40083,['Carrie Underwood'],Starts with Goodbye,0.467
19459,['Pendulum'],Hold Your Colour,0.43
6487,['Jimmy Eat World'],Get It Faster,0.65
26159,['Beyoncé'],Dance for You,0.616
29895,['Fall Out Boy'],"""The Take Over, The Breaks Over""",0.609
13007,['Social Distortion'],Highway 101,0.445
19800,['The Band Perry'],Postcard From Paris,0.54
13554,['Los Rehenes'],Amor En Silencio,0.6579999999999999
7768,"['Jessica Keenan Wynn', 'Daniel Cooney', 'Dan Domenech', 'AJ Meijer', 'Michelle Duffy']",The Me Inside of Me,0.529
20634,['Token'],Code Red,0.8009999999999999
17960,['Nahko And Medicine For The People'],7 Feathers,0.6709999999999999
2449,"['Jimmie Vaughan', 'Eric Clapton', 'Bonnie Raitt', 'Robert Cray', 'B.B. King', 'Buddy Guy', 'Dr. John', 'Art Neville']",Six Strings Down,0.639
7789,['Eddie Berman'],Dancing in the Dark,0.463
15722,['Broken Bells'],Vaporize,0.557
29764,"['INDIA', 'Marc Anthony']",Vivir Lo Nuestro,0.629
30313,['Lil Wayne'],MegaMan,0.504
21577,"['T-Pain', 'Akon']",Bartender (feat. Akon),0.675
26493,['G.R.L.'],Ugly Heart,0.65
5663,['Kip Moore'],Dirt Road,0.624
36896,['Slipknot'],Custer,0.407
38081,['Michael Giacchino'],Mission: Impossible Theme,0.299
12863,"['P!nk', 'William Orbit']",Feel Good Time (feat. William Orbit),0.5579999999999999
6229,['$uicideBoy$'],That Just Isn't Empirically Possible,0.76
2838,['Tommy Alverson'],Una Mas Cerveza,0.693
38824,['The Growlers'],One Million Lovers,0.5
5646,['Jon Bellion'],Jungle,0.777
27134,['Arthur Russell'],That's Us/Wild Combination,0.66
41347,"['Kap G', 'Lil Uzi Vert', 'Gunna']",Marvelous Day (feat. Lil Uzi Vert & Gunna),0.846
19015,"['Wolfgang Amadeus Mozart', 'Oslo Philharmonic Wind Soloists']","Divertimento in B-Flat Major, K. Anh. 227: I. Allegro",0.499
7719,['Night Lovell'],Off Air,0.722
13909,['Nathaniel Rateliff'],Still Trying,0.515
12853,['Los Invasores De Nuevo León'],La Fuga Del Rojo,0.818
24487,"['Fetty Wap', 'Monty']",My Way (feat. Monty),0.748
37068,['Two Feet'],Love Is a Bitch,0.532
24151,['The Head and the Heart'],Down in the Valley,0.418
8682,['Toby Keith'],Huckleberry,0.364
1580,['Banda Los Recoditos'],Me Está Gustando,0.75
1441,['Foster The People'],Coming of Age,0.534
29873,"['Troy', 'Gabriella']",Everyday,0.629
36825,"['Lea Salonga', 'Harvey Fierstein', 'Matthew Wilder', 'James Hong', 'Jerry Tondo']","A Girl Worth Fighting For - From ""Mulan""/Soundtrack",0.418
1143,['Juan Magán'],Bailando por Ahi,0.73
4837,['Parkway Drive'],Romance Is Dead,0.221
17803,['The Front Bottoms'],Father,0.585
25522,['Marilyn Manson'],The Beautiful People,0.609
20364,"['NxWorries', 'Anderson .Paak', 'Knxwledge']",What More Can I Say,0.455
38266,['Taylor Swift'],Come In With The Rain,0.527
34323,['Nicky Jam'],Yo No Soy Tu Marido,0.807
32640,['Shuggie Otis'],Inspiration Information,0.805
40049,['Muse'],Endlessly,0.6559999999999999
29494,"['Counting Crows', 'Vanessa Carlton']",Big Yellow Taxi,0.672
35509,['Gloria Estefan'],Como Me Duele Perderte,0.765
8640,['Grupo Laberinto'],El Ayudante De Lino,0.636
22614,['Demi Lovato'],Sorry Not Sorry,0.705
10555,['Eminem'],The Real Slim Shady,0.936
37147,['Bryson Tiller'],Run Me Dry,0.6459999999999999
29763,['Don Omar'],"No Se De Ella ""My Space""",0.815
40220,['Grupo Macao de Alex y Jhonny'],Dos en Uno,0.613
34383,['Hopsin'],Nocturnal Rainbows,0.608
40990,['Logic'],I'm Gone,0.5660000000000001
30264,['Tally Hall'],&,0.532
32645,['A$AP Rocky'],Angels,0.78
48,['MoKenStef'],He's Mine,0.616
931,['Whitefield Brothers'],Buster,0.614
4118,['Rod Wave'],No Weakness,0.7070000000000001
8443,['Faron Young'],Country Girl,0.604
932,['Paloma Faith'],Upside Down,0.617
22749,['Chris Lane'],I Don't Know About You,0.593
264,['Toby Love'],Tengo un Amor,0.757
22003,['Eli Young Band'],Even If It Breaks Your Heart,0.495
1394,"['Daft Punk', 'Paul Williams']",Touch (feat. Paul Williams),0.29
25603,['Jason Aldean'],Why,0.568
21807,['Eric Church'],Smoke A Little Smoke,0.77
9094,['The Beatles'],Blackbird / Yesterday,0.483
26287,['Usher'],Scream,0.616
22370,['Twenty One Pilots'],Ride,0.645
25043,"['Thomas Rhett', 'Kane Brown', 'Ava Max']",On Me (feat. Ava Max),0.5479999999999999
13716,['Phil Wickham'],"At Your Name (Yahweh, Yahweh)",0.27
3641,['State Champs'],Secrets,0.561
24265,['Miley Cyrus'],Adore You,0.583
37982,['Richard Hell'],Blank Generation - 2013 Remaster,0.44
41450,"['Maroon 5', 'Future']",Cold (feat. Future),0.693
38376,['Dorrough Music'],Ice Cream Paint Job,0.848
37268,['Sofi Tukker'],Purple Hat,0.777
25478,['Citizen Cope'],Bullet and a Target,0.732
41198,['Drake'],U With Me?,0.429
9525,['Mystery Skulls'],Money,0.708
21805,['La Roux'],Bulletproof,0.674
1255,['Kyary Pamyu Pamyu'],PONPONPON,0.634
28446,['Pretty Lights'],One Day They'll Know (ODESZA Remix),0.465
2604,['Black Rebel Motorcycle Club'],Ain't No Easy Way,0.532
24264,"['Kristen Bell', 'Idina Menzel']","For the First Time in Forever - From ""Frozen""/Soundtrack Version",0.354
23143,['Dazz Band'],Let It Whip,0.826
30102,"['Erik Satie', 'Alexandre Tharaud']",Première Gymnopédie,0.594
34378,['Camila'],Bésame,0.256
33931,"['Adam Pascal', 'Rosario Dawson']",Light My Candle,0.8079999999999999
2281,['En Vogue'],Don't Let Go (Love),0.618
14918,['Frankie Ruiz'],Nunca Te Quedas,0.649
1817,"['DaniLeigh', 'Lil Baby']",Lil Bebe (feat. Lil Baby) - Remix,0.856
36653,['Redlight King'],Old Man,0.565
35627,"[""Los Byby's""]",Culpable O No,0.563
11351,['Bullet For My Valentine'],Hearts Burst into Fire,0.212
17258,['Backhouse Mike'],Okay,0.484
30173,['Volbeat'],Heaven Nor Hell,0.411
22040,['The Black Keys'],Lonely Boy,0.35600000000000004
21144,['Los Temerarios'],Ven Porque Te Necesito,0.596
31636,['Souls Of Mischief'],Step To My Girl,0.69
8302,['Pop Smoke'],Element,0.772
26137,['Dixie Chicks'],Travelin' Soldier,0.565
12798,['Chayanne'],Provócame,0.752
11845,['Tmsoft’s White Noise Sleep Sounds'],Oscillating Fan Sound,0.0
19315,['Dropkick Murphys'],Captain Kelly's Kitchen,0.311
16321,['Ofenbach'],Be Mine,0.779
41247,['Theory of a Deadman'],Hallelujah,0.285
38188,"['Lupe Fiasco', 'Bishop G', 'Nikki Jean']",Little Weapon (feat. Bishop G & Nikki Jean),0.723
